codigo;descricao;unidade_medida;custo;descricao_nbr;codigo_nbr
40334;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 300 MM";M     ;"101,21";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7745;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 400 MM";M     ;"114,21";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7714;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 500 MM";M     ;"136,50";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7742;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 700 MM";M     ;"301,22";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7750;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 800 MM";M     ;"367,71";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7756;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 900 MM";M     ;"422,49";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7765;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1000 MM";M     ;"473,57";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
12569;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1100 MM";M     ;"653,71";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7766;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1200 MM";M     ;"694,57";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7767;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1500 MM";M     ;"997,28";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7727;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 2000 MM";M     ;"2897,14";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7760;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 300 MM";M     ;"115,14";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7761;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 400 MM";M     ;"120,71";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7752;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 500 MM";M     ;"146,71";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7762;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 600 MM";M     ;"191,75";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7722;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 700 MM";M     ;"293,42";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7763;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 800 MM";M     ;"357,50";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7764;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 900 MM";M     ;"427,14";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
12572;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1000 MM";M     ;"603,57";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
12573;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1100 MM";M     ;"793,92";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
12574;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1200 MM";M     ;"959,95";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
12575;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 1500 MM";M     ;"1457,85";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
12576;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 400 MM";M     ;"176,42";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
12577;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 500 MM";M     ;"237,71";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
12578;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 600 MM";M     ;"287,85";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
12579;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 700 MM";M     ;"495,85";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
12580;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 800 MM";M     ;"516,65";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
12581;"TUBO DE CONCRETO ARMADO PARA AGUAS PLUVIAIS, CLASSE PA-3, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 900 MM";M     ;"553,42";"Aços carbono
Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7720;"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-2, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 1000 MM";M     ;"865,42";"Aços carbono
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
2C 04 02 10 00 00 00
"
40335;"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-2, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 300 MM";M     ;"181,07";"Aços carbono
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
2C 04 02 10 00 00 00
"
7740;"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-2, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 400 MM";M     ;"185,71";"Aços carbono
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
2C 04 02 10 00 00 00
"
7741;"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-2, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 500 MM";M     ;"343,57";"Aços carbono
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
2C 04 02 10 00 00 00
"
7774;"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-2, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 600 MM";M     ;"421,57";"Aços carbono
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
2C 04 02 10 00 00 00
"
7744;"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-2, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 700 MM";M     ;"550,64";"Aços carbono
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
2C 04 02 10 00 00 00
"
7773;"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-2, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 800 MM";M     ;"562,80";"Aços carbono
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
2C 04 02 10 00 00 00
"
7754;"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-2, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 900 MM";M     ;"853,35";"Aços carbono
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
2C 04 02 10 00 00 00
"
7735;"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-3, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 1000 MM";M     ;"1105,00";"Aços carbono
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
2C 04 02 10 00 00 00
"
7755;"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-3, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 400 MM";M     ;"219,14";"Aços carbono
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
2C 04 02 10 00 00 00
"
7776;"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-3, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 500 MM";M     ;"456,85";"Aços carbono
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
2C 04 02 10 00 00 00
"
7743;"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-3, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 600 MM";M     ;"483,78";"Aços carbono
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
2C 04 02 10 00 00 00
"
7733;"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-3, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 700 MM";M     ;"631,42";"Aços carbono
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
2C 04 02 10 00 00 00
"
7775;"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-3, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 800 MM";M     ;"691,78";"Aços carbono
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
2C 04 02 10 00 00 00
"
7734;"TUBO DE CONCRETO ARMADO PARA ESGOTO SANITARIO, CLASSE EA-3, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 900 MM";M     ;"979,64";"Aços carbono
Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
Concreto pré-moldado
";"0M 20 20 01 01 00 00
0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
2C 04 02 10 00 00 00
"
37449;"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE MACHO E FEMEA, DIAMETRO NOMINAL DE 200 MM";M     ;"51,13";"Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
37450;"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE MACHO E FEMEA, DIAMETRO NOMINAL DE 300 MM";M     ;"71,58";"Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
37451;"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE MACHO E FEMEA, DIAMETRO NOMINAL DE 400 MM";M     ;"99,94";"Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
37452;"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE MACHO E FEMEA, DIAMETRO NOMINAL DE 500 MM";M     ;"145,27";"Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
37453;"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE MACHO E FEMEA, DIAMETRO NOMINAL DE 600 MM";M     ;"167,29";"Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7778;"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 200 MM";M     ;"62,75";"Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7796;"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 300 MM";M     ;"86,00";"Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7781;"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 400 MM";M     ;"101,63";"Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7795;"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 500 MM";M     ;"151,25";"Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7791;"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS1, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 600 MM";M     ;"181,06";"Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7783;"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 200 MM";M     ;"64,16";"Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7790;"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 300 MM";M     ;"101,10";"Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7785;"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 400 MM";M     ;"111,56";"Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7792;"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 500 MM";M     ;"158,22";"Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
7793;"TUBO DE CONCRETO SIMPLES PARA AGUAS PLUVIAIS, CLASSE PS2, COM ENCAIXE PONTA E BOLSA, DIAMETRO NOMINAL DE 600 MM";M     ;"186,87";"Diâmetro externo
Dreno de água residual pluvial
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 30 38 02 06 00 00
2C 04 02 10 00 00 00
"
13159;"TUBO DE CONCRETO SIMPLES PARA ESGOTO SANITARIO, CLASSE ES, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 400 MM";M     ;"162,70";"Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
2C 04 02 10 00 00 00
"
13168;"TUBO DE CONCRETO SIMPLES PARA ESGOTO SANITARIO, CLASSE ES, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 500 MM";M     ;"197,56";"Diâmetro externo
Tubos e conexões para instalações hidrossanitárias
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 78 50 00 00 00 00
2C 04 02 10 00 00 00
"
13173;"TUBO DE CONCRETO SIMPLES PARA ESGOTO SANITARIO, CLASSE ES, COM ENCAIXE PONTA E BOLSA, COM JUNTA ELASTICA, DIAMETRO NOMINAL DE 600 MM";M     ;"267,29";"Diâmetro externo
Coletor, acoplamento e tubo de drenagem de água residual
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 30 38 02 10 00 00
2C 04 02 10 00 00 00
"
12583;"TUBO DE CONCRETO SIMPLES POROSO PARA DRENAGEM (DRENO POROSO), COM ENCAIXE MACHO E FEMEA, DIAMETRO NOMINAL DE 200 MM";M     ;"53,45";"Diâmetro externo
Coletor, acoplamento e tubo de drenagem de água residual
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 30 38 02 10 00 00
2C 04 02 10 00 00 00
"
12584;"TUBO DE CONCRETO SIMPLES POROSO PARA DRENAGEM (DRENO POROSO), COM ENCAIXE MACHO E FEMEA, DIAMETRO NOMINAL DE 300 MM";M     ;"69,72";"Diâmetro externo
Coletor, acoplamento e tubo de drenagem de água residual
Concreto pré-moldado
";"0P 50 40 07 00 00 00
2C 30 38 02 10 00 00
2C 04 02 10 00 00 00
"
12613;"TUBO DE DESCARGA, TIPO BENGALA, PARA LIGACAO CAIXA DE DESCARGA - EMBUTIR, PVC, 40 MM X 150 CM";UN;"25,72";"Cloreto de polivinil (PVC)
Diâmetro externo
Comprimento
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
0P 50 30 02 00 00 00
2C 78 50 00 00 00 00
"
1031;"TUBO DE DESCIDA EXTERNO DE PVC PARA CAIXA DE DESCARGA EXTERNA ALTA - 40 MM X 1,60 M";UN;"16,94";"Cloreto de polivinil (PVC)
Diâmetro externo
Comprimento
Tubos e conexões para instalações hidrossanitárias
";"0M 20 60 07 16 00 00
0P 50 40 07 00 00 00
0P 50 30 02 00 00 00
2C 78 50 00 00 00 00
"
39707;"TUBO DE ESPUMA DE POLIETILENO EXPANDIDO FLEXIVEL PARA ISOLAMENTO TERMICO DE TUBULACAO DE AR CONDICIONADO, AGUA QUENTE,  DN 1 1/2"", E= 10 MM";M     ;"4,51";"Polietileno reticuIado (РЕ-Х)
Diâmetro externo
Espessura
Tubos e conexões para instalações hidrossanitárias
Isolamento térmico
";"0M 20 60 07 10 00 00
0P 50 40 07 00 00 00
0P 50 30 08 00 00 00
2C 78 50 00 00 00 00
2C 04 10 14 00 00 00
"
39708;"TUBO DE ESPUMA DE POLIETILENO EXPANDIDO FLEXIVEL PARA ISOLAMENTO TERMICO DE TUBULACAO DE AR CONDICIONADO, AGUA QUENTE,  DN 1 1/4"", E= 10 MM";M     ;"4,37";"Polietileno reticuIado (РЕ-Х)
Diâmetro externo
Espessura
Tubos e conexões para instalações hidrossanitárias
Isolamento térmico
";"0M 20 60 07 10 00 00
0P 50 40 07 00 00 00
0P 50 30 08 00 00 00
2C 78 50 00 00 00 00
2C 04 10 14 00 00 00
"
39710;"TUBO DE ESPUMA DE POLIETILENO EXPANDIDO FLEXIVEL PARA ISOLAMENTO TERMICO DE TUBULACAO DE AR CONDICIONADO, AGUA QUENTE,  DN 1 1/8"", E= 10 MM";M     ;"3,07";"Polietileno reticuIado (РЕ-Х)
Diâmetro externo
Espessura
Tubos e conexões para instalações hidrossanitárias
Isolamento térmico
";"0M 20 60 07 10 00 00
0P 50 40 07 00 00 00
0P 50 30 08 00 00 00
2C 78 50 00 00 00 00
2C 04 10 14 00 00 00
"
