codigo_sinapi;descricao_sinapi;unidade_medida;custo
93570;ARQUITETO PLENO COM ENCARGOS COMPLEMENTARES;MES;"21.406,09"
93571;ARQUITETO SENIOR COM ENCARGOS COMPLEMENTARES;MES;"28.183,35"
93572;ENCARREGADO GERAL DE OBRAS COM ENCARGOS COMPLEMENTARES;MES;"7.743,96"
94295;MESTRE DE OBRAS COM ENCARGOS COMPLEMENTARES;MES;"10.463,76"
94296;TOPOGRAFO COM ENCARGOS COMPLEMENTARES;MES;"4.385,25"
95308;CURSO DE CAPACITAÇÃO PARA AJUDANTE DE ARMADOR (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,21"
95309;CURSO DE CAPACITAÇÃO PARA AJUDANTE DE CARPINTEIRO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,29"
95310;CURSO DE CAPACITAÇÃO PARA AJUDANTE DE ESTRUTURA METÁLICA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,22"
95311;CURSO DE CAPACITAÇÃO PARA AJUDANTE DE OPERAÇÃO EM GERAL (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,24"
95312;CURSO DE CAPACITAÇÃO PARA AJUDANTE DE PEDREIRO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,26"
95313;CURSO DE CAPACITAÇÃO PARA AJUDANTE ESPECIALIZADO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,22"
95314;CURSO DE CAPACITAÇÃO PARA ARMADOR (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,28"
95315;CURSO DE CAPACITAÇÃO PARA ASSENTADOR DE TUBOS (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,41"
95316;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE ELETRICISTA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,73"
95317;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,35"
95318;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE LABORATÓRIO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,24"
95319;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE MECÂNICO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,23"
95320;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE SERRALHEIRO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,22"
95321;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE SERVIÇOS GERAIS (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,24"
95322;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE TOPÓGRAFO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,08"
95323;CURSO DE CAPACITAÇÃO PARA AUXILIAR TÉCNICO DE ENGENHARIA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,34"
95324;CURSO DE CAPACITAÇÃO PARA AZULEJISTA OU LADRILHISTA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,41"
95325;"CURSO DE CAPACITAÇÃO PARA BLASTER, DINAMITADOR OU CABO DE FOGO (ENCARGOS COMPLEMENTARES) - HORISTA";H;"0,47"
95326;CURSO DE CAPACITAÇÃO PARA CADASTRISTA DE REDES DE AGUA E ESGOTO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,09"
95328;CURSO DE CAPACITAÇÃO PARA CALCETEIRO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,28"
95329;CURSO DE CAPACITAÇÃO PARA CARPINTEIRO DE ESQUADRIA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,41"
95330;CURSO DE CAPACITAÇÃO PARA CARPINTEIRO DE FÔRMAS (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,29"
95331;CURSO DE CAPACITAÇÃO PARA CAVOUQUEIRO OU OPERADOR PERFURATRIZ/ROMPEDOR (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,20"
95332;CURSO DE CAPACITAÇÃO PARA ELETRICISTA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,96"
95333;CURSO DE CAPACITAÇÃO PARA ELETRICISTA INDUSTRIAL (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,83"
95334;CURSO DE CAPACITAÇÃO PARA ELETROTÉCNICO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,91"
95335;CURSO DE CAPACITAÇÃO PARA ENCANADOR OU BOMBEIRO HIDRÁULICO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,46"
95337;CURSO DE CAPACITAÇÃO PARA GESSEIRO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,29"
95338;CURSO DE CAPACITAÇÃO PARA IMPERMEABILIZADOR (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,55"
95339;CURSO DE CAPACITAÇÃO PARA MAÇARIQUEIRO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,55"
95340;CURSO DE CAPACITAÇÃO PARA MARCENEIRO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,32"
95341;CURSO DE CAPACITAÇÃO PARA MARMORISTA/GRANITEIRO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,29"
95342;CURSO DE CAPACITAÇÃO PARA MECÂNICO DE EQUIPAMENTOS PESADOS (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,29"
95343;CURSO DE CAPACITAÇÃO PARA MONTADOR  DE TUBO AÇO/EQUIPAMENTOS (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,37"
95344;CURSO DE CAPACITAÇÃO PARA MONTADOR DE ESTRUTURA METÁLICA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,31"
95345;CURSO DE CAPACITAÇÃO PARA MONTADOR ELETROMECÂNICO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"1,03"
95346;CURSO DE CAPACITAÇÃO PARA MOTORISTA DE BASCULANTE (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,12"
95347;CURSO DE CAPACITAÇÃO PARA MOTORISTA DE CAMINHÃO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,13"
95348;CURSO DE CAPACITAÇÃO PARA MOTORISTA DE CAMINHÃO E CARRETA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,17"
95349;CURSO DE CAPACITAÇÃO PARA MOTORISTA DE VEÍCULO LEVE (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,09"
95350;CURSO DE CAPACITAÇÃO PARA MOTORISTA DE VEÍCULO PESADO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,15"
95351;CURSO DE CAPACITAÇÃO PARA MOTORISTA OPERADOR DE MUNCK (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,30"
95352;CURSO DE CAPACITAÇÃO PARA NIVELADOR (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,11"
95354;CURSO DE CAPACITAÇÃO PARA OPERADOR DE BETONEIRA (CAMINHÃO) (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,19"
95355;CURSO DE CAPACITAÇÃO PARA OPERADOR DE COMPRESSOR OU COMPRESSORISTA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,20"
95356;CURSO DE CAPACITAÇÃO PARA OPERADOR DE DEMARCADORA DE FAIXAS (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,24"
95357;CURSO DE CAPACITAÇÃO PARA OPERADOR DE ESCAVADEIRA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,36"
95358;CURSO DE CAPACITAÇÃO PARA OPERADOR DE GUINCHO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,50"
95359;CURSO DE CAPACITAÇÃO PARA OPERADOR DE GUINDASTE (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,50"
95360;CURSO DE CAPACITAÇÃO PARA OPERADOR DE MÁQUINAS E EQUIPAMENTOS (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,36"
95361;CURSO DE CAPACITAÇÃO PARA OPERADOR DE MARTELETE OU MARTELETEIRO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,22"
95362;CURSO DE CAPACITAÇÃO PARA OPERADOR DE MOTO-ESCREIPER (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,24"
95363;CURSO DE CAPACITAÇÃO PARA OPERADOR DE MOTONIVELADORA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,30"
95364;CURSO DE CAPACITAÇÃO PARA OPERADOR DE PÁ CARREGADEIRA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,25"
95365;CURSO DE CAPACITAÇÃO PARA OPERADOR DE PAVIMENTADORA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,25"
95366;CURSO DE CAPACITAÇÃO PARA OPERADOR DE ROLO COMPACTADOR (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,23"
95367;"CURSO DE CAPACITAÇÃO PARA OPERADOR DE USINA DE ASFALTO, DE SOLOS OU DE CONCRETO (ENCARGOS COMPLEMENTARES) - HORISTA";H;"0,21"
95368;CURSO DE CAPACITAÇÃO PARA OPERADOR JATO DE AREIA OU JATISTA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,32"
95369;CURSO DE CAPACITAÇÃO PARA OPERADOR PARA BATE ESTACAS (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,25"
95370;CURSO DE CAPACITAÇÃO PARA PASTILHEIRO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,41"
95371;CURSO DE CAPACITAÇÃO PARA PEDREIRO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,54"
95372;CURSO DE CAPACITAÇÃO PARA PINTOR (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,38"
95373;CURSO DE CAPACITAÇÃO PARA PINTOR DE LETREIROS (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,35"
95374;CURSO DE CAPACITAÇÃO PARA PINTOR PARA TINTA EPÓXI (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,38"
95375;CURSO DE CAPACITAÇÃO PARA POCEIRO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,45"
95376;CURSO DE CAPACITAÇÃO PARA RASTELEIRO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,10"
95377;CURSO DE CAPACITAÇÃO PARA SERRALHEIRO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,29"
95378;CURSO DE CAPACITAÇÃO PARA SERVENTE (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,39"
95379;CURSO DE CAPACITAÇÃO PARA SOLDADOR (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,34"
95380;CURSO DE CAPACITAÇÃO PARA SOLDADOR A (PARA SOLDA A SER TESTADA COM RAIOS  X ) (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,66"
95382;CURSO DE CAPACITAÇÃO PARA TAQUEADOR OU TAQUEIRO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,32"
95383;CURSO DE CAPACITAÇÃO PARA TÉCNICO DE LABORATÓRIO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,35"
95384;CURSO DE CAPACITAÇÃO PARA TÉCNICO DE SONDAGEM (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,38"
95385;CURSO DE CAPACITAÇÃO PARA TELHADISTA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,29"
95386;CURSO DE CAPACITAÇÃO PARA TRATORISTA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,34"
95387;CURSO DE CAPACITAÇÃO PARA VIDRACEIRO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,33"
95388;CURSO DE CAPACITAÇÃO PARA VIGIA NOTURNO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,13"
95389;CURSO DE CAPACITAÇÃO PARA OPERADOR DE BETONEIRA ESTACIONÁRIA/MISTURADOR (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,18"
95390;CURSO DE CAPACITAÇÃO PARA JARDINEIRO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,10"
95391;CURSO DE CAPACITAÇÃO PARA DESENHISTA DETALHISTA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,20"
95392;CURSO DE CAPACITAÇÃO PARA ALMOXARIFE (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,15"
95393;CURSO DE CAPACITAÇÃO PARA APONTADOR OU APROPRIADOR (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,65"
95394;CURSO DE CAPACITAÇÃO PARA ARQUITETO DE OBRA JÚNIOR (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,73"
95395;CURSO DE CAPACITAÇÃO PARA ARQUITETO DE OBRA PLENO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"1,03"
95396;CURSO DE CAPACITAÇÃO PARA ARQUITETO DE OBRA SÊNIOR (ENCARGOS COMPLEMENTARES) - HORISTA;H;"1,37"
95397;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE DESENHISTA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,10"
95398;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE ESCRITÓRIO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,11"
95399;CURSO DE CAPACITAÇÃO PARA DESENHISTA COPISTA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,06"
95400;CURSO DE CAPACITAÇÃO PARA DESENHISTA PROJETISTA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,11"
95401;CURSO DE CAPACITAÇÃO PARA ENCARREGADO GERAL (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,90"
95402;CURSO DE CAPACITAÇÃO PARA ENGENHEIRO CIVIL DE OBRA JÚNIOR (ENCARGOS COMPLEMENTARES) - HORISTA;H;"1,76"
95403;CURSO DE CAPACITAÇÃO PARA ENGENHEIRO CIVIL DE OBRA PLENO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"2,00"
95404;CURSO DE CAPACITAÇÃO PARA ENGENHEIRO CIVIL DE OBRA SÊNIOR (ENCARGOS COMPLEMENTARES) - HORISTA;H;"2,74"
95405;CURSO DE CAPACITAÇÃO PARA MESTRE DE OBRAS (ENCARGOS COMPLEMENTARES) - HORISTA;H;"1,24"
95406;CURSO DE CAPACITAÇÃO PARA TOPÓGRAFO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,19"
95407;CURSO DE CAPACITAÇÃO PARA ENGENHEIRO ELETRICISTA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"4,10"
95408;CURSO DE CAPACITAÇÃO  PARA MOTORISTA DE CAMINHÃO (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"17,62"
95409;CURSO DE CAPACITAÇÃO PARA DESENHISTA DETALHISTA (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"27,47"
95410;CURSO DE CAPACITAÇÃO PARA DESENHISTA COPISTA (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"8,94"
95411;CURSO DE CAPACITAÇÃO PARA DESENHISTA PROJETISTA (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"14,90"
95412;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE DESENHISTA (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"13,86"
95413;CURSO DE CAPACITAÇÃO PARA ALMOXARIFE (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"20,46"
95414;CURSO DE CAPACITAÇÃO PARA APONTADOR OU APROPRIADOR (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"86,78"
95415;CURSO DE CAPACITAÇÃO PARA ENGENHEIRO CIVIL DE OBRA JÚNIOR (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"232,80"
95416;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE ESCRITÓRIO (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"15,22"
95417;CURSO DE CAPACITAÇÃO PARA ENGENHEIRO CIVIL DE OBRA PLENO (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"264,97"
95418;CURSO DE CAPACITAÇÃO PARA ENGENHEIRO CIVIL DE OBRA SÊNIOR (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"362,22"
95419;CURSO DE CAPACITAÇÃO PARA ARQUITETO JÚNIOR (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"96,69"
95420;CURSO DE CAPACITAÇÃO PARA ARQUITETO PLENO (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"137,34"
95421;CURSO DE CAPACITAÇÃO PARA ARQUITETO SÊNIOR (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"181,57"
95422;CURSO DE CAPACITAÇÃO PARA ENCARREGADO GERAL DE OBRAS (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"119,80"
95423;CURSO DE CAPACITAÇÃO PARA MESTRE DE OBRAS (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"164,61"
95424;CURSO DE CAPACITAÇÃO PARA TOPÓGRAFO (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"26,20"
100288;CURSO DE CAPACITAÇÃO PARA VIGIA DIURNO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,09"
100289;VIGIA DIURNO COM ENCARGOS COMPLEMENTARES;H;"26,76"
100290;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE ALMOXARIFE (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,09"
100291;CURSO DE CAPACITAÇÃO PARA AJUDANTE DE PINTOR (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,29"
100292;CURSO DE CAPACITAÇÃO PARA COORDENADOR/GERENTE DE OBRA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,89"
100293;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE AZULEJISTA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,26"
100294;CURSO DE CAPACITAÇÃO PARA ARQUITETO PAISAGISTA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,50"
100295;CURSO DE CAPACITAÇÃO PARA MONTADOR DE ELETROELETRONICOS (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,75"
100296;CURSO DE CAPACITAÇÃO PARA ENGENHEIRO CIVIL JUNIOR (ENCARGOS COMPLEMENTARES) - HORISTA;H;"1,39"
100297;CURSO DE CAPACITAÇÃO PARA ENGENHEIRO CIVIL PLENO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"1,57"
100298;CURSO DE CAPACITAÇÃO PARA MECÂNICO DE REFRIGERAÇÃO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,62"
100299;CURSO DE CAPACITAÇÃO PARA TÉCNICO EM SEGURANÇA DO TRABALHO (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,74"
100300;AUXILIAR DE ALMOXARIFE COM ENCARGOS COMPLEMENTARES;H;"20,77"
100301;AJUDANTE DE PINTOR COM ENCARGOS COMPLEMENTARES;H;"28,78"
100302;COORDENADOR/GERENTE DE OBRA COM ENCARGOS COMPLEMENTARES;H;"169,52"
100303;AUXILIAR DE AZULEJISTA COM ENCARGOS COMPLEMENTARES;H;"25,88"
100304;ARQUITETO PAISAGISTA COM ENCARGOS COMPLEMENTARES;H;"97,25"
100305;ENGENHEIRO CIVIL JUNIOR COM ENCARGOS COMPLEMENTARES;H;"118,69"
100306;ENGENHEIRO CIVIL PLENO COM ENCARGOS COMPLEMENTARES;H;"133,66"
100307;MONTADOR DE ELETROELETRÔNICOS COM ENCARGOS COMPLEMENTARES;H;"32,17"
100308;MECÂNICO DE REFRIGERAÇÃO COM ENCARGOS COMPLEMENTARES;H;"30,44"
100309;TÉCNICO EM SEGURANÇA DO TRABALHO COM ENCARGOS COMPLEMENTARES;H;"42,22"
100310;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE ALMOXARIFE (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"13,18"
100311;CURSO DE CAPACITAÇÃO PARA COORDENADOR/GERENTE DE OBRA (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"117,65"
100312;CURSO DE CAPACITAÇÃO PARA ARQUITETO PAISAGISTA (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"172,82"
100313;CURSO DE CAPACITAÇÃO PARA ENGENHEIRO CIVIL JUNIOR (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"184,54"
100314;CURSO DE CAPACITAÇÃO PARA ENGENHEIRO CIVIL PLENO (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"208,20"
100315;CURSO DE CAPACITAÇÃO PARA TÉCNICO EM SEGURANÇA DO TRABALHO (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"98,39"
100316;AUXILIAR DE ALMOXARIFE COM ENCARGOS COMPLEMENTARES;MES;"3.672,83"
100317;COORDENADOR / GERENTE DE OBRA COM ENCARGOS COMPLEMENTARES;MES;"29.750,59"
100318;ARQUITETO PAISAGISTA COM ENCARGOS COMPLEMENTARES;MES;"17.186,77"
100319;ENGENHEIRO CIVIL JUNIOR COM ENCARGOS COMPLEMENTARES;MES;"20.806,35"
100320;ENGENHEIRO CIVIL PLENO COM ENCARGOS COMPLEMENTARES;MES;"23.426,96"
100321;TÉCNICO EM SEGURANÇA DO TRABALHO COM ENCARGOS COMPLEMENTARES;MES;"7.407,03"
100533;TECNICO DE EDIFICACOES COM ENCARGOS COMPLEMENTARES;H;"20,22"
100534;TECNICO DE EDIFICACOES COM ENCARGOS COMPLEMENTARES;MES;"3.576,07"
100535;CURSO DE CAPACITAÇÃO PARA TECNICO DE EDIFICACOES (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,33"
100536;CURSO DE CAPACITAÇÃO PARA TECNICO DE EDIFICACOES (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"44,75"
101284;CURSO DE CAPACITAÇÃO PARA ENGENHEIRO CIVIL SENIOR (ENCARGOS COMPLEMENTARES) - HORISTA;H;"2,16"
101285;CURSO DE CAPACITAÇÃO PARA ENGENHEIRO SANITARISTA (ENCARGOS COMPLEMENTARES) - HORISTA;H;"0,58"
101286;CURSO DE CAPACITAÇÃO PARA AJUDANTE DE ARMADOR (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"27,89"
101287;CURSO DE CAPACITAÇÃO PARA AJUDANTE DE ELETRICISTA (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"97,20"
101288;CURSO DE CAPACITAÇÃO PARA AJUDANTE DE ESTRUTURAS METÁLICAS(ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"30,04"
101289;CURSO DE CAPACITAÇÃO PARA AJUDANTE DE OPERAÇÃO EM GERAL (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"32,43"
101290;CURSO DE CAPACITAÇÃO PARA AJUDANTE DE PINTOR (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"38,79"
101291;CURSO DE CAPACITAÇÃO PARA AJUDANTE DE SERRALHEIRO (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"30,05"
101292;CURSO DE CAPACITAÇÃO PARA AJUDANTE ESPECIALIZADO (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"29,82"
101293;CURSO DE CAPACITAÇÃO PARA ARMADOR (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"38,30"
101294;CURSO DE CAPACITAÇÃO PARA ASSENTADOR DE MANILHA (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"55,37"
101295;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE AZULEJISTA (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"35,70"
101296;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE ENCANADOR OU BOMBEIRO HIDRÁULICO (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"47,00"
101297;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE LABORATORISTA (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"32,85"
101298;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE MECANICO (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"31,48"
101299;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE PEDREIRO (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"35,70"
101300;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE SERVIÇOS GERAIS (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"32,91"
101301;CURSO DE CAPACITAÇÃO PARA AUXILIAR DE TOPÓGRAFO (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"11,79"
101302;CURSO DE CAPACITAÇÃO PARA AUXILIAR TÉCNICO DE ENGENHARIA (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"45,96"
101303;CURSO DE CAPACITAÇÃO PARA MONTADOR DE ELETROELETRONICOS(ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"99,48"
101304;CURSO DE CAPACITAÇÃO PARA AZULEJISTA OU LADRILHISTA (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"54,52"
101305;"CURSO DE CAPACITAÇÃO PARA BLASTER, DINAMITADOR OU CABO DE FORÇA (ENCARGOS COMPLEMENTARES) - MENSALISTA";MES;"62,81"
101307;CURSO DE CAPACITAÇÃO PARA CALCETEIRO (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"37,94"
101308;CURSO DE CAPACITAÇÃO PARA MONTADOR DE ESTRUTURAS METALICAS (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"41,51"
101309;CURSO DE CAPACITAÇÃO PARA CARPINTEIRO AUXILIAR (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"38,46"
101310;CURSO DE CAPACITAÇÃO PARA CARPINTEIRO DE ESQUADRIAS (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"54,28"
101311;CURSO DE CAPACITAÇÃO PARA CARPINTEIRO DE FORMAS (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"39,41"
101312;CURSO DE CAPACITAÇÃO PARA CAVOUQUEIRO OU OPERADOR DE PERFURATRIZ (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"26,78"
101313;CURSO DE CAPACITAÇÃO PARA ELETRICISTA (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"127,49"
101314;CURSO DE CAPACITAÇÃO PARA ELETRICISTA DE MANUTENÇÃO INDUSTRIAL (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"109,80"
101315;CURSO DE CAPACITAÇÃO PARA ELETROTÉCNICO (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"121,32"
101316;CURSO DE CAPACITAÇÃO PARA ENCANADOR OU BOMBEIRO HIDRÁULICO (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"61,64"
101317;CURSO DE CAPACITAÇÃO PARA ENGENHEIRO CIVIL SENIOR (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"285,32"
101318;CURSO DE CAPACITAÇÃO PARA ENGENHEIRO ELETRICISTA (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"543,11"
101319;CURSO DE CAPACITAÇÃO PARA ENGENHEIRO SANITARISTA (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"77,60"
101320;CURSO DE CAPACITAÇÃO PARA MONTADOR DE MAQUINAS (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"36,85"
101322;CURSO DE CAPACITAÇÃO PARA GESSEIRO (ENCARGOS COMPLEMENTARES) - MENSALISTA;MES;"38,40"
